1, 0.5591456010, 12
2, 0.5364277170, 12
3, 0.5444091000, 12
4, 0.5534260380, 12
5, 0.5464599050, 12
6, 0.5442742120, 12
7, 0.5649922280, 12
8, 0.5468072500, 12
9, 0.5525054080, 12
10, 0.5631872310, 12
