1, 1.2886479880, 1
2, 1.2803697490, 1
3, 1.3251665360, 1
4, 1.1563453090, 1
5, 1.1593732230, 1
6, 1.1582183940, 1
7, 1.1592139560, 1
8, 1.1593386680, 1
9, 1.1842621420, 1
10, 1.1612296380, 1
